home_id,task_name,compute_node,file_name,price_cpu,price_mem,price_queue,price_net,update_time
home,task5,node2,1botnet,5.623124999999998,35.52874999999996,0.0,0,1554079307.2617176
home,task6,node3,1botnet,5.237735849056605,37.191194968553454,0.0,1450.2510988082374,1554079308.7063823
home,task6,node2,1botnet,5.623124999999998,35.52874999999996,0.0,0,1554079308.7063823
home,task6,node1,1botnet,5.3362500000000015,40.746875000000045,0.0,2557.918946401924,1554079308.7063823
home,task6,node3,1botnet,5.237735849056605,37.191194968553454,0.0,1450.2510988082374,1554079314.3461957
home,task6,node2,1botnet,5.623124999999998,35.52874999999996,0.0,0,1554079314.3461957
home,task6,node1,1botnet,5.3362500000000015,40.746875000000045,0.0,2557.918946401924,1554079314.3461957
home,task0,node2,2botnet.ipsum,5.625766871165642,35.62024539877295,0.0,135.11092419168406,1554079353.9722495
home,task0,node1,2botnet.ipsum,5.327607361963191,40.84171779141108,0.0,2400.6339987666097,1554079353.9722495
home,task0,node3,2botnet.ipsum,5.21851851851852,37.30061728395061,0.0,1233.3334350124003,1554079353.9722495
home,task1,node2,2botnet,5.625766871165642,35.62024539877295,0.0,0,1554079357.4257083
home,task1,node3,2botnet,5.21851851851852,37.30061728395061,0.0,1463.7102293719533,1554079357.4257083
home,task1,node1,2botnet,5.327607361963191,40.84171779141108,0.0,2603.9993257734295,1554079357.4257083
home,task3,node1,2botnet,5.327607361963191,40.84171779141108,0.0,2583.267082482142,1554079359.8565578
home,task3,node3,2botnet,5.21851851851852,37.30061728395061,0.0,1457.647396969113,1554079359.8565578
home,task3,node2,2botnet,5.625766871165642,35.62024539877295,0.0,0,1554079359.8565578
home,task2,node1,2botnet,5.327607361963191,40.84171779141108,0.0,2658.594141410356,1554079361.6314015
home,task2,node3,2botnet,5.21851851851852,37.30061728395061,0.0,1479.7344458069597,1554079361.6314015
home,task2,node2,2botnet,5.625766871165642,35.62024539877295,0.0,0,1554079361.6314015
home,task4,node2,2botnet,5.625766871165642,35.62024539877295,0.0,0,1554079363.3727481
home,task4,node1,2botnet,5.327607361963191,40.84171779141108,0.0,2618.3741765979767,1554079363.3727481
home,task4,node3,2botnet,5.21851851851852,37.30061728395061,0.0,1467.9210968447833,1554079363.3727481
home,task4,node2,2botnet,5.625766871165642,35.62024539877295,0.0,0,1554079368.4758763
home,task4,node1,2botnet,5.327607361963191,40.84171779141108,0.0,2618.3741765979767,1554079368.4758763
home,task4,node3,2botnet,5.21851851851852,37.30061728395061,0.0,1467.9210968447833,1554079368.4758763
home,task4,node2,2botnet,5.625766871165642,35.62024539877295,0.0,0,1554079370.2439413
home,task4,node1,2botnet,5.327607361963191,40.84171779141108,0.0,2618.3741765979767,1554079370.2439413
home,task4,node3,2botnet,5.21851851851852,37.30061728395061,0.0,1467.9210968447833,1554079370.2439413
home,task5,node3,2botnet,5.21851851851852,37.30061728395061,0.0,1464.236890918095,1554079371.9459617
home,task5,node1,2botnet,5.327607361963191,40.84171779141108,0.0,2605.79831709469,1554079371.9459617
home,task5,node2,2botnet,5.625766871165642,35.62024539877295,0.0,0,1554079371.9459617
home,task6,node3,2botnet,5.21851851851852,37.30061728395061,0.0,1450.2510988082374,1554079373.3801425
home,task6,node2,2botnet,5.625766871165642,35.62024539877295,0.0,0,1554079373.3801425
home,task6,node1,2botnet,5.327607361963191,40.84171779141108,0.0,2557.918946401924,1554079373.3801425
home,task6,node3,2botnet,5.21851851851852,37.30061728395061,0.0,1450.2510988082374,1554079379.0123913
home,task6,node2,2botnet,5.625766871165642,35.62024539877295,0.0,0,1554079379.0123913
home,task6,node1,2botnet,5.327607361963191,40.84171779141108,0.0,2557.918946401924,1554079379.0123913
home,task0,node2,3botnet.ipsum,5.625766871165642,35.62024539877295,0.0,135.11092419168406,1554079419.0584998
home,task0,node1,3botnet.ipsum,5.327607361963191,40.84171779141108,0.0,2400.6339987666097,1554079419.0584998
home,task0,node3,3botnet.ipsum,5.21851851851852,37.30061728395061,0.0,1233.3334350124003,1554079419.0584998
home,task1,node2,3botnet,5.625766871165642,35.62024539877295,0.0,0,1554079422.724788
home,task1,node3,3botnet,5.21851851851852,37.30061728395061,0.0,1463.7102293719533,1554079422.724788
home,task1,node1,3botnet,5.327607361963191,40.84171779141108,0.0,2603.9993257734295,1554079422.724788
home,task3,node1,3botnet,5.327607361963191,40.84171779141108,0.0,2583.267082482142,1554079425.2024465
home,task3,node3,3botnet,5.21851851851852,37.30061728395061,0.0,1457.647396969113,1554079425.2024465
home,task3,node2,3botnet,5.625766871165642,35.62024539877295,0.0,0,1554079425.2024465
home,task2,node1,3botnet,5.327607361963191,40.84171779141108,0.0,2658.594141410356,1554079426.9652922
home,task2,node3,3botnet,5.21851851851852,37.30061728395061,0.0,1479.7344458069597,1554079426.9652922
home,task2,node2,3botnet,5.625766871165642,35.62024539877295,0.0,0,1554079426.9652922
home,task4,node2,3botnet,5.625766871165642,35.62024539877295,0.0,0,1554079428.7441382
home,task4,node1,3botnet,5.327607361963191,40.84171779141108,0.0,2618.3741765979767,1554079428.7441382
home,task4,node3,3botnet,5.21851851851852,37.30061728395061,0.0,1467.9210968447833,1554079428.7441382
home,task4,node2,3botnet,5.625766871165642,35.62024539877295,0.0,0,1554079433.7686388
home,task4,node1,3botnet,5.327607361963191,40.84171779141108,0.0,2618.3741765979767,1554079433.7686388
home,task4,node3,3botnet,5.21851851851852,37.30061728395061,0.0,1467.9210968447833,1554079433.7686388
home,task4,node2,3botnet,5.625766871165642,35.62024539877295,0.0,0,1554079435.5833752
home,task4,node1,3botnet,5.327607361963191,40.84171779141108,0.0,2618.3741765979767,1554079435.5833752
home,task4,node3,3botnet,5.21851851851852,37.30061728395061,0.0,1467.9210968447833,1554079435.5833752
home,task5,node3,3botnet,5.21851851851852,37.30061728395061,0.0,1464.236890918095,1554079437.301558
home,task5,node1,3botnet,5.327607361963191,40.84171779141108,0.0,2605.79831709469,1554079437.301558
home,task5,node2,3botnet,5.625766871165642,35.62024539877295,0.0,0,1554079437.301558
home,task6,node3,3botnet,5.21851851851852,37.30061728395061,0.0,1450.2510988082374,1554079438.713822
home,task6,node2,3botnet,5.625766871165642,35.62024539877295,0.0,0,1554079438.713822
home,task6,node1,3botnet,5.327607361963191,40.84171779141108,0.0,2557.918946401924,1554079438.713822
home,task6,node3,3botnet,5.21851851851852,37.30061728395061,0.0,1450.2510988082374,1554079444.4144044
home,task6,node2,3botnet,5.625766871165642,35.62024539877295,0.0,0,1554079444.4144044
home,task6,node1,3botnet,5.327607361963191,40.84171779141108,0.0,2557.918946401924,1554079444.4144044
home,task0,node2,4botnet.ipsum,5.625766871165642,35.62024539877295,0.0,135.11092419168406,1554079484.0715942
home,task0,node1,4botnet.ipsum,5.327607361963191,40.84171779141108,0.0,2400.6339987666097,1554079484.0715942
home,task0,node3,4botnet.ipsum,5.21851851851852,37.30061728395061,0.0,1233.3334350124003,1554079484.0715942
home,task1,node2,4botnet,5.625766871165642,35.62024539877295,0.0,0,1554079487.8665082
home,task1,node3,4botnet,5.21851851851852,37.30061728395061,0.0,1463.7102293719533,1554079487.8665082
home,task1,node1,4botnet,5.327607361963191,40.84171779141108,0.0,2603.9993257734295,1554079487.8665082
home,task3,node1,4botnet,5.327607361963191,40.84171779141108,0.0,2583.267082482142,1554079490.2909935
home,task3,node3,4botnet,5.21851851851852,37.30061728395061,0.0,1457.647396969113,1554079490.2909935
home,task3,node2,4botnet,5.625766871165642,35.62024539877295,0.0,0,1554079490.2909935
home,task2,node1,4botnet,5.327607361963191,40.84171779141108,0.0,2658.594141410356,1554079492.0770144
home,task2,node3,4botnet,5.21851851851852,37.30061728395061,0.0,1479.7344458069597,1554079492.0770144
home,task2,node2,4botnet,5.625766871165642,35.62024539877295,0.0,0,1554079492.0770144
home,task4,node2,4botnet,5.625766871165642,35.62024539877295,0.0,0,1554079493.8273125
home,task4,node1,4botnet,5.327607361963191,40.84171779141108,0.0,2618.3741765979767,1554079493.8273125
home,task4,node3,4botnet,5.21851851851852,37.30061728395061,0.0,1467.9210968447833,1554079493.8273125
home,task4,node2,4botnet,5.625766871165642,35.62024539877295,0.0,0,1554079498.853482
home,task4,node1,4botnet,5.327607361963191,40.84171779141108,0.0,2618.3741765979767,1554079498.853482
home,task4,node3,4botnet,5.21851851851852,37.30061728395061,0.0,1467.9210968447833,1554079498.853482
home,task4,node2,4botnet,5.625766871165642,35.62024539877295,0.0,0,1554079500.668532
home,task4,node1,4botnet,5.327607361963191,40.84171779141108,0.0,2618.3741765979767,1554079500.668532
home,task4,node3,4botnet,5.21851851851852,37.30061728395061,0.0,1467.9210968447833,1554079500.668532
home,task5,node3,4botnet,5.21851851851852,37.30061728395061,0.0,1464.236890918095,1554079502.3418014
home,task5,node1,4botnet,5.327607361963191,40.84171779141108,0.0,2605.79831709469,1554079502.3418014
home,task5,node2,4botnet,5.625766871165642,35.62024539877295,0.0,0,1554079502.3418014
home,task6,node3,4botnet,5.21851851851852,37.30061728395061,0.0,1450.2510988082374,1554079503.7926574
home,task6,node2,4botnet,5.625766871165642,35.62024539877295,0.0,0,1554079503.7926574
home,task6,node1,4botnet,5.327607361963191,40.84171779141108,0.0,2557.918946401924,1554079503.7926574
home,task6,node3,4botnet,5.21851851851852,37.30061728395061,0.0,1450.2510988082374,1554079509.403849
home,task6,node2,4botnet,5.625766871165642,35.62024539877295,0.0,0,1554079509.403849
home,task6,node1,4botnet,5.327607361963191,40.84171779141108,0.0,2557.918946401924,1554079509.403849
home,task0,node2,5botnet.ipsum,5.742168674698794,35.71024096385537,0.0,135.11092419168406,1554079549.1303222
home,task0,node1,5botnet.ipsum,5.319879518072291,40.93313253012051,0.0,2400.6339987666097,1554079549.1303222
home,task0,node3,5botnet.ipsum,5.206060606060607,37.41030303030303,0.0,1233.3334350124003,1554079549.1303222
home,task1,node2,5botnet,5.742168674698794,35.71024096385537,0.0,0,1554079552.5883527
home,task1,node3,5botnet,5.206060606060607,37.41030303030303,0.0,1463.7102293719533,1554079552.5883527
home,task1,node1,5botnet,5.319879518072291,40.93313253012051,0.0,2603.9993257734295,1554079552.5883527
home,task3,node1,5botnet,5.319879518072291,40.93313253012051,0.0,2583.267082482142,1554079555.272069
home,task3,node3,5botnet,5.206060606060607,37.41030303030303,0.0,1457.647396969113,1554079555.272069
home,task3,node2,5botnet,5.742168674698794,35.71024096385537,0.0,0,1554079555.272069
home,task2,node1,5botnet,5.319879518072291,40.93313253012051,0.0,2658.594141410356,1554079557.1487186
home,task2,node3,5botnet,5.206060606060607,37.41030303030303,0.0,1479.7344458069597,1554079557.1487186
home,task2,node2,5botnet,5.742168674698794,35.71024096385537,0.0,0,1554079557.1487186
home,task4,node2,5botnet,5.742168674698794,35.71024096385537,0.0,0,1554079558.9414594
home,task4,node1,5botnet,5.319879518072291,40.93313253012051,0.0,2618.3741765979767,1554079558.9414594
home,task4,node3,5botnet,5.206060606060607,37.41030303030303,0.0,1467.9210968447833,1554079558.9414594
home,task4,node2,5botnet,5.742168674698794,35.71024096385537,0.0,0,1554079563.9536054
home,task4,node1,5botnet,5.319879518072291,40.93313253012051,0.0,2618.3741765979767,1554079563.9536054
home,task4,node3,5botnet,5.206060606060607,37.41030303030303,0.0,1467.9210968447833,1554079563.9536054
home,task4,node2,5botnet,5.742168674698794,35.71024096385537,0.0,0,1554079565.837339
home,task4,node1,5botnet,5.319879518072291,40.93313253012051,0.0,2618.3741765979767,1554079565.837339
home,task4,node3,5botnet,5.206060606060607,37.41030303030303,0.0,1467.9210968447833,1554079565.837339
home,task5,node3,5botnet,5.206060606060607,37.41030303030303,0.0,1464.236890918095,1554079567.691962
home,task5,node1,5botnet,5.319879518072291,40.93313253012051,0.0,2605.79831709469,1554079567.691962
home,task5,node2,5botnet,5.742168674698794,35.71024096385537,0.0,0,1554079567.691962
home,task6,node3,5botnet,5.206060606060607,37.41030303030303,0.0,1450.2510988082374,1554079569.169972
home,task6,node2,5botnet,5.742168674698794,35.71024096385537,0.0,0,1554079569.169972
home,task6,node1,5botnet,5.319879518072291,40.93313253012051,0.0,2557.918946401924,1554079569.169972
home,task6,node3,5botnet,5.206060606060607,37.41030303030303,0.0,1450.2510988082374,1554079574.7409215
home,task6,node2,5botnet,5.742168674698794,35.71024096385537,0.0,0,1554079574.7409215
home,task6,node1,5botnet,5.319879518072291,40.93313253012051,0.0,2557.918946401924,1554079574.7409215
home,task0,node2,6botnet.ipsum,5.742168674698794,35.71024096385537,0.0,135.11092419168406,1554079614.1859705
home,task0,node1,6botnet.ipsum,5.319879518072291,40.93313253012051,0.0,2400.6339987666097,1554079614.1859705
home,task0,node3,6botnet.ipsum,5.206060606060607,37.41030303030303,0.0,1233.3334350124003,1554079614.1859705
home,task1,node2,6botnet,5.742168674698794,35.71024096385537,0.0,0,1554079617.6752782
home,task1,node3,6botnet,5.206060606060607,37.41030303030303,0.0,1463.7102293719533,1554079617.6752782
home,task1,node1,6botnet,5.319879518072291,40.93313253012051,0.0,2603.9993257734295,1554079617.6752782
home,task3,node1,6botnet,5.319879518072291,40.93313253012051,0.0,2583.267082482142,1554079620.242516
home,task3,node3,6botnet,5.206060606060607,37.41030303030303,0.0,1457.647396969113,1554079620.242516
home,task3,node2,6botnet,5.742168674698794,35.71024096385537,0.0,0,1554079620.242516
home,task2,node1,6botnet,5.319879518072291,40.93313253012051,0.0,2658.594141410356,1554079622.0194209
home,task2,node3,6botnet,5.206060606060607,37.41030303030303,0.0,1479.7344458069597,1554079622.0194209
home,task2,node2,6botnet,5.742168674698794,35.71024096385537,0.0,0,1554079622.0194209
home,task4,node2,6botnet,5.742168674698794,35.71024096385537,0.0,0,1554079623.7649992
home,task4,node1,6botnet,5.319879518072291,40.93313253012051,0.0,2618.3741765979767,1554079623.7649992
home,task4,node3,6botnet,5.206060606060607,37.41030303030303,0.0,1467.9210968447833,1554079623.7649992
home,task4,node2,6botnet,5.742168674698794,35.71024096385537,0.0,0,1554079628.788452
home,task4,node1,6botnet,5.319879518072291,40.93313253012051,0.0,2618.3741765979767,1554079628.788452
home,task4,node3,6botnet,5.206060606060607,37.41030303030303,0.0,1467.9210968447833,1554079628.788452
home,task4,node2,6botnet,5.742168674698794,35.71024096385537,0.0,0,1554079630.549776
home,task4,node1,6botnet,5.319879518072291,40.93313253012051,0.0,2618.3741765979767,1554079630.549776
home,task4,node3,6botnet,5.206060606060607,37.41030303030303,0.0,1467.9210968447833,1554079630.549776
home,task5,node3,6botnet,5.206060606060607,37.41030303030303,0.0,1464.236890918095,1554079632.2686026
home,task5,node1,6botnet,5.319879518072291,40.93313253012051,0.0,2605.79831709469,1554079632.2686026
home,task5,node2,6botnet,5.742168674698794,35.71024096385537,0.0,0,1554079632.2686026
home,task6,node3,6botnet,5.206060606060607,37.41030303030303,0.0,1450.2510988082374,1554079633.6795697
home,task6,node2,6botnet,5.742168674698794,35.71024096385537,0.0,0,1554079633.6795697
home,task6,node1,6botnet,5.319879518072291,40.93313253012051,0.0,2557.918946401924,1554079633.6795697
home,task6,node3,6botnet,5.206060606060607,37.41030303030303,0.0,1450.2510988082374,1554079639.2846532
home,task6,node2,6botnet,5.742168674698794,35.71024096385537,0.0,0,1554079639.2846532
home,task6,node1,6botnet,5.319879518072291,40.93313253012051,0.0,2557.918946401924,1554079639.2846532
home,task0,node2,7botnet.ipsum,5.742168674698794,35.71024096385537,0.0,135.11092419168406,1554079679.2041304
home,task0,node1,7botnet.ipsum,5.319879518072291,40.93313253012051,0.0,2400.6339987666097,1554079679.2041304
home,task0,node3,7botnet.ipsum,5.206060606060607,37.41030303030303,0.0,1233.3334350124003,1554079679.2041304
home,task1,node2,7botnet,5.742168674698794,35.71024096385537,0.0,0,1554079682.6535978
home,task1,node3,7botnet,5.206060606060607,37.41030303030303,0.0,1463.7102293719533,1554079682.6535978
home,task1,node1,7botnet,5.319879518072291,40.93313253012051,0.0,2603.9993257734295,1554079682.6535978
home,task3,node1,7botnet,5.319879518072291,40.93313253012051,0.0,2583.267082482142,1554079685.061794
home,task3,node3,7botnet,5.206060606060607,37.41030303030303,0.0,1457.647396969113,1554079685.061794
home,task3,node2,7botnet,5.742168674698794,35.71024096385537,0.0,0,1554079685.061794
home,task2,node1,7botnet,5.319879518072291,40.93313253012051,0.0,2658.594141410356,1554079687.063875
home,task2,node3,7botnet,5.206060606060607,37.41030303030303,0.0,1479.7344458069597,1554079687.063875
home,task2,node2,7botnet,5.742168674698794,35.71024096385537,0.0,0,1554079687.063875
home,task4,node2,7botnet,5.742168674698794,35.71024096385537,0.0,0,1554079688.952845
home,task4,node1,7botnet,5.319879518072291,40.93313253012051,0.0,2618.3741765979767,1554079688.952845
home,task4,node3,7botnet,5.206060606060607,37.41030303030303,0.0,1467.9210968447833,1554079688.952845
home,task4,node2,7botnet,5.742168674698794,35.71024096385537,0.0,0,1554079694.1958075
home,task4,node1,7botnet,5.319879518072291,40.93313253012051,0.0,2618.3741765979767,1554079694.1958075
home,task4,node3,7botnet,5.206060606060607,37.41030303030303,0.0,1467.9210968447833,1554079694.1958075
home,task4,node2,7botnet,5.742168674698794,35.71024096385537,0.0,0,1554079695.9724753
home,task4,node1,7botnet,5.319879518072291,40.93313253012051,0.0,2618.3741765979767,1554079695.9724753
home,task4,node3,7botnet,5.206060606060607,37.41030303030303,0.0,1467.9210968447833,1554079695.9724753
home,task5,node3,7botnet,5.191666666666667,37.515476190476186,0.0,1464.236890918095,1554079697.6251817
home,task5,node1,7botnet,5.319879518072291,40.93313253012051,0.0,2605.79831709469,1554079697.6251817
home,task5,node2,7botnet,5.742168674698794,35.71024096385537,0.0,0,1554079697.6251817
home,task6,node3,7botnet,5.191666666666667,37.515476190476186,0.0,1450.2510988082374,1554079699.0695944
home,task6,node2,7botnet,5.882248520710058,35.79704142011829,0.0,0,1554079699.0695944
home,task6,node1,7botnet,5.313609467455623,41.0201183431953,0.0,2557.918946401924,1554079699.0695944
home,task6,node3,7botnet,5.191666666666667,37.515476190476186,0.0,1450.2510988082374,1554079704.6857605
home,task6,node2,7botnet,5.882248520710058,35.79704142011829,0.0,0,1554079704.6857605
home,task6,node1,7botnet,5.313609467455623,41.0201183431953,0.0,2557.918946401924,1554079704.6857605
home,task0,node2,8botnet.ipsum,5.882248520710058,35.79704142011829,0.0,135.11092419168406,1554079744.245855
home,task0,node1,8botnet.ipsum,5.313609467455623,41.0201183431953,0.0,2400.6339987666097,1554079744.245855
home,task0,node3,8botnet.ipsum,5.191666666666667,37.515476190476186,0.0,1233.3334350124003,1554079744.245855
home,task1,node2,8botnet,5.882248520710058,35.79704142011829,0.0,0,1554079747.7384768
home,task1,node3,8botnet,5.191666666666667,37.515476190476186,0.0,1463.7102293719533,1554079747.7384768
home,task1,node1,8botnet,5.313609467455623,41.0201183431953,0.0,2603.9993257734295,1554079747.7384768
home,task3,node1,8botnet,5.313609467455623,41.0201183431953,0.0,2583.267082482142,1554079750.2301579
home,task3,node3,8botnet,5.191666666666667,37.515476190476186,0.0,1457.647396969113,1554079750.2301579
home,task3,node2,8botnet,5.882248520710058,35.79704142011829,0.0,0,1554079750.2301579
home,task2,node1,8botnet,5.313609467455623,41.0201183431953,0.0,2658.594141410356,1554079751.9792325
home,task2,node3,8botnet,5.191666666666667,37.515476190476186,0.0,1479.7344458069597,1554079751.9792325
home,task2,node2,8botnet,5.882248520710058,35.79704142011829,0.0,0,1554079751.9792325
home,task4,node2,8botnet,5.882248520710058,35.79704142011829,0.0,0,1554079753.7543066
home,task4,node1,8botnet,5.313609467455623,41.0201183431953,0.0,2618.3741765979767,1554079753.7543066
home,task4,node3,8botnet,5.191666666666667,37.515476190476186,0.0,1467.9210968447833,1554079753.7543066
home,task4,node2,8botnet,5.882248520710058,35.79704142011829,0.0,0,1554079758.7977326
home,task4,node1,8botnet,5.313609467455623,41.0201183431953,0.0,2618.3741765979767,1554079758.7977326
home,task4,node3,8botnet,5.191666666666667,37.515476190476186,0.0,1467.9210968447833,1554079758.7977326
home,task5,node3,8botnet,5.191666666666667,37.515476190476186,0.0,1464.236890918095,1554079760.697958
home,task5,node1,8botnet,5.313609467455623,41.0201183431953,0.0,2605.79831709469,1554079760.697958
home,task5,node2,8botnet,5.882248520710058,35.79704142011829,0.0,0,1554079760.697958
home,task4,node2,8botnet,5.882248520710058,35.79704142011829,0.0,0,1554079761.9880514
home,task4,node1,8botnet,5.313609467455623,41.0201183431953,0.0,2618.3741765979767,1554079761.9880514
home,task4,node3,8botnet,5.191666666666667,37.515476190476186,0.0,1467.9210968447833,1554079761.9880514
home,task6,node3,8botnet,5.191666666666667,37.515476190476186,0.0,1450.2510988082374,1554079763.8656285
home,task6,node2,8botnet,5.882248520710058,35.79704142011829,0.0,0,1554079763.8656285
home,task6,node1,8botnet,5.313609467455623,41.0201183431953,0.0,2557.918946401924,1554079763.8656285
home,task6,node3,8botnet,5.191666666666667,37.515476190476186,0.0,1450.2510988082374,1554079769.561076
home,task6,node2,8botnet,5.882248520710058,35.79704142011829,0.0,0,1554079769.561076
home,task6,node1,8botnet,5.313609467455623,41.0201183431953,0.0,2557.918946401924,1554079769.561076
home,task0,node2,9botnet.ipsum,5.882248520710058,35.79704142011829,0.0,135.11092419168406,1554079809.272118
home,task0,node1,9botnet.ipsum,5.313609467455623,41.0201183431953,0.0,2400.6339987666097,1554079809.272118
home,task0,node3,9botnet.ipsum,5.191666666666667,37.515476190476186,0.0,1233.3334350124003,1554079809.272118
home,task1,node2,9botnet,5.882248520710058,35.79704142011829,0.0,0,1554079812.8401992
home,task1,node3,9botnet,5.191666666666667,37.515476190476186,0.0,1463.7102293719533,1554079812.8401992
home,task1,node1,9botnet,5.313609467455623,41.0201183431953,0.0,2603.9993257734295,1554079812.8401992
home,task3,node1,9botnet,5.313609467455623,41.0201183431953,0.0,2583.267082482142,1554079815.306603
home,task3,node3,9botnet,5.191666666666667,37.515476190476186,0.0,1457.647396969113,1554079815.306603
home,task3,node2,9botnet,5.882248520710058,35.79704142011829,0.0,0,1554079815.306603
home,task2,node1,9botnet,5.313609467455623,41.0201183431953,0.0,2658.594141410356,1554079817.0774016
home,task2,node3,9botnet,5.191666666666667,37.515476190476186,0.0,1479.7344458069597,1554079817.0774016
home,task2,node2,9botnet,5.882248520710058,35.79704142011829,0.0,0,1554079817.0774016
home,task4,node2,9botnet,5.882248520710058,35.79704142011829,0.0,0,1554079818.8353288
home,task4,node1,9botnet,5.313609467455623,41.0201183431953,0.0,2618.3741765979767,1554079818.8353288
home,task4,node3,9botnet,5.191666666666667,37.515476190476186,0.0,1467.9210968447833,1554079818.8353288
home,task4,node2,9botnet,5.882248520710058,35.79704142011829,0.0,0,1554079823.8672066
home,task4,node1,9botnet,5.313609467455623,41.0201183431953,0.0,2618.3741765979767,1554079823.8672066
home,task4,node3,9botnet,5.191666666666667,37.515476190476186,0.0,1467.9210968447833,1554079823.8672066
home,task4,node2,9botnet,5.882248520710058,35.79704142011829,0.0,0,1554079825.6227624
home,task4,node1,9botnet,5.313609467455623,41.0201183431953,0.0,2618.3741765979767,1554079825.6227624
home,task4,node3,9botnet,5.191666666666667,37.515476190476186,0.0,1467.9210968447833,1554079825.6227624
home,task5,node3,9botnet,5.191666666666667,37.515476190476186,0.0,1464.236890918095,1554079827.3081763
home,task5,node1,9botnet,5.313609467455623,41.0201183431953,0.0,2605.79831709469,1554079827.3081763
home,task5,node2,9botnet,5.882248520710058,35.79704142011829,0.0,0,1554079827.3081763
home,task6,node3,9botnet,5.191666666666667,37.515476190476186,0.0,1450.2510988082374,1554079828.7493725
home,task6,node2,9botnet,5.882248520710058,35.79704142011829,0.0,0,1554079828.7493725
home,task6,node1,9botnet,5.313609467455623,41.0201183431953,0.0,2557.918946401924,1554079828.7493725
home,task6,node3,9botnet,5.191666666666667,37.515476190476186,0.0,1450.2510988082374,1554079834.3822083
home,task6,node2,9botnet,5.882248520710058,35.79704142011829,0.0,0,1554079834.3822083
home,task6,node1,9botnet,5.313609467455623,41.0201183431953,0.0,2557.918946401924,1554079834.3822083
home,task0,node2,10botnet.ipsum,5.882248520710058,35.79704142011829,0.0,135.11092419168406,1554079874.3118956
home,task0,node1,10botnet.ipsum,5.313609467455623,41.0201183431953,0.0,2400.6339987666097,1554079874.3118956
home,task0,node3,10botnet.ipsum,5.191666666666667,37.515476190476186,0.0,1233.3334350124003,1554079874.3118956
home,task1,node2,10botnet,5.882248520710058,35.79704142011829,0.0,0,1554079877.9001245
home,task1,node3,10botnet,5.191666666666667,37.515476190476186,0.0,1463.7102293719533,1554079877.9001245
home,task1,node1,10botnet,5.313609467455623,41.0201183431953,0.0,2603.9993257734295,1554079877.9001245
home,task3,node1,10botnet,5.303488372093026,41.106976744186085,0.0,2583.267082482142,1554079880.3188677
home,task3,node3,10botnet,5.182456140350878,37.61695906432748,0.0,1457.647396969113,1554079880.3188677
home,task3,node2,10botnet,6.029651162790696,35.88255813953483,0.0,0,1554079880.3188677
home,task2,node1,10botnet,5.303488372093026,41.106976744186085,0.0,2658.594141410356,1554079882.0857253
home,task2,node3,10botnet,5.182456140350878,37.61695906432748,0.0,1479.7344458069597,1554079882.0857253
home,task2,node2,10botnet,6.029651162790696,35.88255813953483,0.0,0,1554079882.0857253
home,task4,node2,10botnet,6.029651162790696,35.88255813953483,0.0,0,1554079883.8914077
home,task4,node1,10botnet,5.303488372093026,41.106976744186085,0.0,2618.3741765979767,1554079883.8914077
