best_compute,best_price,home_ids,task_name,updated_time,file_name
node2,419122.09302325523,home,task1,31.03.19 17:52:23,11botnet
node2,419122.09302325523,home,task3,31.03.19 17:52:25,11botnet
node2,419122.09302325523,home,task3,31.03.19 17:52:25,11botnet
node2,419122.09302325523,home,task2,31.03.19 17:52:27,11botnet
node2,419122.09302325523,home,task2,31.03.19 17:52:27,11botnet
node2,419122.09302325523,home,task4,31.03.19 17:52:28,11botnet
node2,419122.09302325523,home,task4,31.03.19 17:52:29,11botnet
node2,419122.09302325523,home,task4,31.03.19 17:52:33,11botnet
node2,419122.09302325523,home,task4,31.03.19 17:52:34,11botnet
node2,419122.09302325523,home,task4,31.03.19 17:52:35,11botnet
node2,419122.09302325523,home,task4,31.03.19 17:52:36,11botnet
node2,419122.09302325523,home,task5,31.03.19 17:52:37,11botnet
node2,419122.09302325523,home,task5,31.03.19 17:52:37,11botnet
node2,419122.09302325523,home,task6,31.03.19 17:52:39,11botnet
node2,419122.09302325523,home,task6,31.03.19 17:52:40,11botnet
node2,419122.09302325523,home,task6,31.03.19 17:52:45,11botnet
node2,419122.09302325523,home,task6,31.03.19 17:52:46,11botnet
node2,419257.2039474469,home,task0,31.03.19 17:53:24,12botnet.ipsum
node2,419257.2039474469,home,task0,31.03.19 17:53:24,12botnet.ipsum
node2,419122.09302325523,home,task1,31.03.19 17:53:27,12botnet
node2,419122.09302325523,home,task1,31.03.19 17:53:28,12botnet
node2,419122.09302325523,home,task3,31.03.19 17:53:30,12botnet
node2,419122.09302325523,home,task3,31.03.19 17:53:30,12botnet
node2,419122.09302325523,home,task2,31.03.19 17:53:32,12botnet
node2,419122.09302325523,home,task2,31.03.19 17:53:32,12botnet
node2,419122.09302325523,home,task4,31.03.19 17:53:33,12botnet
node2,419122.09302325523,home,task4,31.03.19 17:53:34,12botnet
node2,419122.09302325523,home,task4,31.03.19 17:53:39,12botnet
node2,419122.09302325523,home,task4,31.03.19 17:53:39,12botnet
node2,419122.09302325523,home,task4,31.03.19 17:53:40,12botnet
node2,419122.09302325523,home,task4,31.03.19 17:53:41,12botnet
node2,419122.09302325523,home,task5,31.03.19 17:53:42,12botnet
node2,419122.09302325523,home,task5,31.03.19 17:53:42,12botnet
node2,419122.09302325523,home,task6,31.03.19 17:53:43,12botnet
node2,419122.09302325523,home,task6,31.03.19 17:53:44,12botnet
node2,419122.09302325523,home,task6,31.03.19 17:53:49,12botnet
node2,419122.09302325523,home,task6,31.03.19 17:53:50,12botnet
node2,421546.5394956197,home,task0,31.03.19 17:54:29,13botnet.ipsum
node2,421546.5394956197,home,task0,31.03.19 17:54:29,13botnet.ipsum
node2,421411.42857142806,home,task1,31.03.19 17:54:32,13botnet
node2,421411.42857142806,home,task1,31.03.19 17:54:34,13botnet
node2,421411.42857142806,home,task3,31.03.19 17:54:35,13botnet
node2,421411.42857142806,home,task3,31.03.19 17:54:35,13botnet
node2,421411.42857142806,home,task2,31.03.19 17:54:37,13botnet
node2,421411.42857142806,home,task2,31.03.19 17:54:37,13botnet
node2,421411.42857142806,home,task4,31.03.19 17:54:38,13botnet
node2,421411.42857142806,home,task4,31.03.19 17:54:39,13botnet
node2,421411.42857142806,home,task4,31.03.19 17:54:43,13botnet
node2,421411.42857142806,home,task4,31.03.19 17:54:44,13botnet
node2,421411.42857142806,home,task4,31.03.19 17:54:45,13botnet
node2,421411.42857142806,home,task4,31.03.19 17:54:46,13botnet
node2,421411.42857142806,home,task5,31.03.19 17:54:47,13botnet
node2,421411.42857142806,home,task5,31.03.19 17:54:47,13botnet
node2,421411.42857142806,home,task6,31.03.19 17:54:48,13botnet
node2,421411.42857142806,home,task6,31.03.19 17:54:49,13botnet
node2,421411.42857142806,home,task6,31.03.19 17:54:54,13botnet
node2,421411.42857142806,home,task6,31.03.19 17:54:55,13botnet
node2,421546.5394956197,home,task0,31.03.19 17:55:34,14botnet.ipsum
node2,421546.5394956197,home,task0,31.03.19 17:55:34,14botnet.ipsum
node2,421411.42857142806,home,task1,31.03.19 17:55:38,14botnet
node2,421411.42857142806,home,task1,31.03.19 17:55:39,14botnet
node2,421411.42857142806,home,task3,31.03.19 17:55:40,14botnet
node2,421411.42857142806,home,task3,31.03.19 17:55:41,14botnet
node2,421411.42857142806,home,task2,31.03.19 17:55:42,14botnet
node2,421411.42857142806,home,task2,31.03.19 17:55:42,14botnet
node2,421411.42857142806,home,task4,31.03.19 17:55:44,14botnet
node2,421411.42857142806,home,task4,31.03.19 17:55:44,14botnet
node2,421411.42857142806,home,task4,31.03.19 17:55:49,14botnet
node2,421411.42857142806,home,task4,31.03.19 17:55:49,14botnet
node2,421411.42857142806,home,task4,31.03.19 17:55:50,14botnet
node2,421411.42857142806,home,task4,31.03.19 17:55:51,14botnet
node2,421411.42857142806,home,task5,31.03.19 17:55:52,14botnet
node2,421411.42857142806,home,task5,31.03.19 17:55:52,14botnet
node2,421411.42857142806,home,task6,31.03.19 17:55:53,14botnet
node2,421411.42857142806,home,task6,31.03.19 17:55:54,14botnet
node2,421411.42857142806,home,task6,31.03.19 17:55:59,14botnet
node2,421411.42857142806,home,task6,31.03.19 17:56:00,14botnet
node2,421546.5394956197,home,task0,31.03.19 17:56:39,15botnet.ipsum
node2,421546.5394956197,home,task0,31.03.19 17:56:39,15botnet.ipsum
node2,421411.42857142806,home,task1,31.03.19 17:56:43,15botnet
node2,421411.42857142806,home,task1,31.03.19 17:56:44,15botnet
node2,421411.42857142806,home,task3,31.03.19 17:56:45,15botnet
node2,421411.42857142806,home,task3,31.03.19 17:56:46,15botnet
node2,421411.42857142806,home,task2,31.03.19 17:56:47,15botnet
node2,421411.42857142806,home,task2,31.03.19 17:56:48,15botnet
node2,421411.42857142806,home,task4,31.03.19 17:56:49,15botnet
node2,421411.42857142806,home,task4,31.03.19 17:56:49,15botnet
node2,421411.42857142806,home,task4,31.03.19 17:56:54,15botnet
node2,421411.42857142806,home,task4,31.03.19 17:56:56,15botnet
node2,421411.42857142806,home,task4,31.03.19 17:56:57,15botnet
node2,421411.42857142806,home,task4,31.03.19 17:56:58,15botnet
node2,421411.42857142806,home,task5,31.03.19 17:57:00,15botnet
node2,421411.42857142806,home,task5,31.03.19 17:57:00,15botnet
node2,421411.42857142806,home,task6,31.03.19 17:57:01,15botnet
node2,421411.42857142806,home,task6,31.03.19 17:57:03,15botnet
node2,421411.42857142806,home,task6,31.03.19 17:57:08,15botnet
node2,421411.42857142806,home,task6,31.03.19 17:57:09,15botnet
node2,422807.42730837193,home,task0,31.03.19 17:57:49,16botnet.ipsum
node2,422807.42730837193,home,task0,31.03.19 17:57:49,16botnet.ipsum
node2,423219.10112359497,home,task1,31.03.19 17:57:53,16botnet
node2,423219.10112359497,home,task1,31.03.19 17:57:54,16botnet
node2,422672.3163841803,home,task3,31.03.19 17:57:55,16botnet
node2,422672.3163841803,home,task3,31.03.19 17:57:56,16botnet
node2,422672.3163841803,home,task2,31.03.19 17:57:57,16botnet
node2,422672.3163841803,home,task2,31.03.19 17:57:58,16botnet
node2,423219.10112359497,home,task4,31.03.19 17:57:59,16botnet
node2,423219.10112359497,home,task4,31.03.19 17:57:59,16botnet
node2,423219.10112359497,home,task4,31.03.19 17:58:04,16botnet
node2,423219.10112359497,home,task4,31.03.19 17:58:04,16botnet
node2,423219.10112359497,home,task4,31.03.19 17:58:06,16botnet
node2,423219.10112359497,home,task4,31.03.19 17:58:07,16botnet
node2,422672.3163841803,home,task5,31.03.19 17:58:08,16botnet
node2,422672.3163841803,home,task5,31.03.19 17:58:08,16botnet
node2,423219.10112359497,home,task6,31.03.19 17:58:09,16botnet
node2,423219.10112359497,home,task6,31.03.19 17:58:10,16botnet
node2,423219.10112359497,home,task6,31.03.19 17:58:15,16botnet
node2,423219.10112359497,home,task6,31.03.19 17:58:16,16botnet
node2,422807.42730837193,home,task0,31.03.19 17:58:54,17botnet.ipsum
node2,422807.42730837193,home,task0,31.03.19 17:58:54,17botnet.ipsum
node2,423219.10112359497,home,task1,31.03.19 17:58:58,17botnet
node2,423219.10112359497,home,task1,31.03.19 17:58:59,17botnet
node2,422672.3163841803,home,task3,31.03.19 17:59:00,17botnet
node2,422672.3163841803,home,task3,31.03.19 17:59:01,17botnet
node2,422672.3163841803,home,task2,31.03.19 17:59:02,17botnet
node2,422672.3163841803,home,task2,31.03.19 17:59:02,17botnet
node2,423219.10112359497,home,task4,31.03.19 17:59:04,17botnet
node2,423219.10112359497,home,task4,31.03.19 17:59:05,17botnet
node2,423219.10112359497,home,task4,31.03.19 17:59:10,17botnet
node2,423219.10112359497,home,task4,31.03.19 17:59:10,17botnet
node2,423219.10112359497,home,task4,31.03.19 17:59:11,17botnet
node2,423219.10112359497,home,task4,31.03.19 17:59:12,17botnet
node2,422672.3163841803,home,task5,31.03.19 17:59:13,17botnet
node2,422672.3163841803,home,task5,31.03.19 17:59:13,17botnet
node2,423219.10112359497,home,task6,31.03.19 17:59:15,17botnet
node2,423219.10112359497,home,task6,31.03.19 17:59:16,17botnet
node2,423219.10112359497,home,task6,31.03.19 17:59:21,17botnet
node2,423219.10112359497,home,task6,31.03.19 17:59:22,17botnet
node2,422807.42730837193,home,task0,31.03.19 17:59:59,18botnet.ipsum
node2,422807.42730837193,home,task0,31.03.19 17:59:59,18botnet.ipsum
node2,423219.10112359497,home,task1,31.03.19 18:00:03,18botnet
node2,423219.10112359497,home,task1,31.03.19 18:00:04,18botnet
node2,422672.3163841803,home,task3,31.03.19 18:00:05,18botnet
node2,422672.3163841803,home,task3,31.03.19 18:00:06,18botnet
node2,422672.3163841803,home,task2,31.03.19 18:00:07,18botnet
node2,422672.3163841803,home,task2,31.03.19 18:00:08,18botnet
node2,423219.10112359497,home,task4,31.03.19 18:00:09,18botnet
node2,423219.10112359497,home,task4,31.03.19 18:00:10,18botnet
node2,423219.10112359497,home,task4,31.03.19 18:00:14,18botnet
node2,423219.10112359497,home,task4,31.03.19 18:00:15,18botnet
node2,423219.10112359497,home,task4,31.03.19 18:00:16,18botnet
node2,423219.10112359497,home,task4,31.03.19 18:00:16,18botnet
node2,422672.3163841803,home,task5,31.03.19 18:00:18,18botnet
node2,422672.3163841803,home,task5,31.03.19 18:00:18,18botnet
node2,424455.5555555549,home,task6,31.03.19 18:00:19,18botnet
node2,424455.5555555549,home,task6,31.03.19 18:00:20,18botnet
node2,424455.5555555549,home,task6,31.03.19 18:00:25,18botnet
node2,424455.5555555549,home,task6,31.03.19 18:00:26,18botnet
node2,424590.6664797466,home,task0,31.03.19 18:01:04,19botnet.ipsum
node2,424590.6664797466,home,task0,31.03.19 18:01:04,19botnet.ipsum
node2,424455.5555555549,home,task1,31.03.19 18:01:08,19botnet
node2,424455.5555555549,home,task1,31.03.19 18:01:09,19botnet
node2,424455.5555555549,home,task3,31.03.19 18:01:10,19botnet
node2,424455.5555555549,home,task3,31.03.19 18:01:11,19botnet
node2,424455.5555555549,home,task2,31.03.19 18:01:12,19botnet
node2,424455.5555555549,home,task2,31.03.19 18:01:12,19botnet
node2,424455.5555555549,home,task4,31.03.19 18:01:14,19botnet
node2,424455.5555555549,home,task4,31.03.19 18:01:14,19botnet
node2,424455.5555555549,home,task4,31.03.19 18:01:19,19botnet
node2,424455.5555555549,home,task4,31.03.19 18:01:19,19botnet
node2,424455.5555555549,home,task4,31.03.19 18:01:21,19botnet
node2,424455.5555555549,home,task4,31.03.19 18:01:21,19botnet
node2,424455.5555555549,home,task5,31.03.19 18:01:22,19botnet
node2,424455.5555555549,home,task5,31.03.19 18:01:22,19botnet
node2,424455.5555555549,home,task6,31.03.19 18:01:24,19botnet
node2,424455.5555555549,home,task6,31.03.19 18:01:25,19botnet
node2,424455.5555555549,home,task6,31.03.19 18:01:29,19botnet
node2,424455.5555555549,home,task6,31.03.19 18:01:30,19botnet
node2,424590.6664797466,home,task0,31.03.19 18:02:09,20botnet.ipsum
node2,424590.6664797466,home,task0,31.03.19 18:02:10,20botnet.ipsum
node2,424455.5555555549,home,task1,31.03.19 18:02:13,20botnet
node2,424455.5555555549,home,task1,31.03.19 18:02:14,20botnet
node2,424455.5555555549,home,task3,31.03.19 18:02:15,20botnet
node2,424455.5555555549,home,task3,31.03.19 18:02:16,20botnet
node2,424455.5555555549,home,task2,31.03.19 18:02:17,20botnet
node2,424455.5555555549,home,task2,31.03.19 18:02:18,20botnet
node2,424455.5555555549,home,task4,31.03.19 18:02:19,20botnet
node2,424455.5555555549,home,task4,31.03.19 18:02:19,20botnet
node2,424455.5555555549,home,task4,31.03.19 18:02:24,20botnet
node2,424455.5555555549,home,task4,31.03.19 18:02:24,20botnet
node2,424455.5555555549,home,task4,31.03.19 18:02:26,20botnet
node2,424455.5555555549,home,task4,31.03.19 18:02:26,20botnet
node2,424455.5555555549,home,task5,31.03.19 18:02:27,20botnet
node2,424455.5555555549,home,task5,31.03.19 18:02:28,20botnet
node2,424455.5555555549,home,task6,31.03.19 18:02:29,20botnet
node2,424455.5555555549,home,task6,31.03.19 18:02:30,20botnet
node2,424455.5555555549,home,task6,31.03.19 18:02:34,20botnet
node2,424455.5555555549,home,task6,31.03.19 18:02:35,20botnet
node2,424590.6664797466,home,task0,31.03.19 18:03:14,21botnet.ipsum
node2,424590.6664797466,home,task0,31.03.19 18:03:15,21botnet.ipsum
node2,424455.5555555549,home,task1,31.03.19 18:03:18,21botnet
node2,424455.5555555549,home,task1,31.03.19 18:03:19,21botnet
node2,426557.3770491797,home,task3,31.03.19 18:03:20,21botnet
node2,426557.3770491797,home,task3,31.03.19 18:03:21,21botnet
node2,426557.3770491797,home,task2,31.03.19 18:03:22,21botnet
node2,426557.3770491797,home,task2,31.03.19 18:03:23,21botnet
node2,426557.3770491797,home,task4,31.03.19 18:03:24,21botnet
node2,426557.3770491797,home,task4,31.03.19 18:03:24,21botnet
node2,426557.3770491797,home,task4,31.03.19 18:03:29,21botnet
node2,426557.3770491797,home,task4,31.03.19 18:03:29,21botnet
node2,426557.3770491797,home,task4,31.03.19 18:03:31,21botnet
node2,426557.3770491797,home,task4,31.03.19 18:03:32,21botnet
node2,426557.3770491797,home,task5,31.03.19 18:03:33,21botnet
node2,426557.3770491797,home,task5,31.03.19 18:03:33,21botnet
